,text,label
34254,"Third Annual (at least for us) Sierra Lobo Holiday Party! @ Tokyo Steak
",5
34256,"she's gone country @ Dance Across Texas
",4
34257,"My heart is full #AudrinaCorene @ Mansfield, Texas
",18
34260,"polaroids @ Sussex County, Delaware
",6
34262,"MY SON KYLE GETTING FITTED FOR HIS PORM! #ProudDad @ Atlanta, Georgia
",17
34266,"My #mcm is the guy that makes my Monday's as good as they can be. @user
",17
34267,"What an amazing time with halle_cherie and the team @ Belu Salon, Kennewick, WA
",14
34269,"Man this internship stuff is hard.. #sailing #Cali #Alameda @ Alameda Bayport
",4
34270,"#tb en Laguna Beach, California
",19
34271,"| Prepare for the Take Off | • numberonegaffer #thecmarie #Bysbagency #actor @ Atlanta,…
",1
34272,"That time in Ventura @user #cstreet #surftrip #ventura #beachdogs #pch #ironandresin…
",6
34275,"Ya girl passed @ Washington County MVA • Hagerstown, MD
",16
34278,"Absentee voting! Line was only 10 minutes!! Get out and vote! @ Registration &amp; Elections…
",11
34280,"A very merry Christmas Eve indeed @ Columbus, Indiana
",5
34282,"Brand new set for the bride-to-be @ Lunatic Fringe Salon
",8
34283,"Love my sanctuary @ Hamlin Hall
",13
34284,"Our lovely Courtney taking a turn behind the lens. ( via. courtney_hooks.)…
",6
34290,"@ City of Riverdale
",5
34292,"vibe. @ Kentwood, Louisiana
",11
34293,"Mondays suck but my best friend doesn't. Thanks for showing me Boston! …
",18
34297,"Merry Christmas Eve @ Rockefeller Center
",5
34302,"Success Is My Duty My Millionaire Mentor @user millionairebookletEver Since I Began…
",19
34303,"#DTLA is making all of my architectural dreams come true. :…
",6
34305,"Sub""Marines"" monument! #rolex#submariner#1680#marines#washington#u.s.a. @ Washington, District…
",16
34306,"Clear Blue Skies last week at Little Dry Creek Trail. : sahilkundra @ Little Dry Creek Trail
",6
34307,"We everything about this cut and color, done by Jeremey @ Celadon Spa &amp; Salon - Washington DC
",18
34310,"Late night work out at the hotel No excuses. #Marriott #Workout #FITitIn @ Monticello, New York
",16
34315,"It's not #nationalsmileday anymore, but shine those pearly whites anyway #Smile #Cheese @ Wake…
",10
34316,"At @user The Terms of My Surrender (@ Belasco Theatre for The Terms of My Surrender)
",11
34317,"Having a drink on the roof watching the river flow by... @ Acme…
",17
34318,"My hitta. #meetthekotarskis @ Falkirk Estate and Country Club
",1
34323,"#KXNG 4th.eye.diaries @ Baltimore, Maryland
",6
34324,"Happy Christmas for friends and family who celebrate Christmas Hope you and your family have a…
",5
34326,"Taper lineup with 3 lines. by #barberlife @ Prostyle Barber Shop
",19
34328,"Immerse in the amazing Yosemite with the Half Dome looking my shoulder #yosemite…
",11
34330,"10,833Photo by @user @ San Jacinto Peak
",8
34332,"""Her INTUITION was her favorite #superpower !""••IN 3 DAYS.... | @user &amp;…
",13
34334,"YOU AND YOURS VS. ME AND MINE : afterdarkgallery @user #OhWeTalkingTeams #WarReady…
",1
34336,"we live 5 feet from each other || HAPPY BIRTHDAY KAT @ Napper Tandy's
",18
34337,"Find Him, find peace! #Dunamis #dunamislifestyle #DunamisMovement : denniscoelho @ Whiskeytown Lake
",6
34338,"EXCUSE is another word for #LAZY after a 16 hour work day I still am able to make it to the…
",19
34340,"I like the bling bling of #MiamiBeach but then I always come back to what I love the most, the…
",13
34341,"#lorenzoserafiniboni #neworleans #secondline @ New Orleans, Louisiana
",11
34342,"I'm a rebel just for kicks and definitely an even bigger rebel in this dress…
",13
34343,"Saturday night... at #senorfrogs #birthdayboy #Orlando #wife cjldegilbert @ Señor Frog's Orlando
",10
34347,"Let whoever think whatever, just keep getting better #glowup ...#stillshining…
",13
34349,"douglasdowney :: No Comply Pole Jam :: Reading, PA :: ..See this print &amp; more at the…
",6
34351,"r2 was the droid we were looking for @ Disney's AMC Dine-In Theaters
",19
34354,"Graduated the Disney College Program with my ""mousters"" degree today @ Chatham Square
",4
34355,"Exciting news &amp; new music coming soon! Since I was little I've always…
",8
34357,"7 years today since I started working at @user #BestBuy ! @ Sudbury, Ontario
",16
34358,"I guess you can say I wear a lot of #PushTreesClothing.. Teehee! Anywho! The homies got their…
",17
34359,"My spoiled little man child is sleeping so peacefully! #ParkerTheCat #petstagram #petsofinstagram…
",14
34362,"Wow. That was an intense landing. Needless to say, I'm awake.
",10
34363,"You know you drink too much when bars start giving you free drinks and merchandise @ Brick &amp;…
",16
34365,"Peep that upset @ Stan's Bar
",0
34366,"i am fresh @user @ Cafe Gratitude Venice
",13
34370,"i the fair &amp; my bff @ Vanderburgh 4-H Center
",18
34373,"#dontforgetTheBABY#CELEBRATEJESUS#mamashousechristmas2016 #MERRYCHRISTMAS @ York,…
",5
34375,"a picture of pictures @ Downtown Dallas Texas
",6
34377,"Look at that wee face #squirrel #centralpark #nyc #nycspam #newyork #newyorkcity #lbloggers…
",18
34378,"The best gift is always you. Merry Christmas. @ Fredericksburg, Texas
",5
34382,"I give you the Sandoval Family Christmas Tree Getting into the Holiday Spirit!! @ Eton Place…
",5
34383,"What do you love? What makes you happy? What makes you laugh? Do more of that @ Columbus, Ohio
",13
34384,"#local #beer @user (forgot picture of full beer ...ooops! ) @ Tin Whiskers Brewing Co.
",0
34387,"Grand Terminal @ Grand Central Terminal
",11
34388,"Happy Independence Day! @ Doral, Florida
",11
34390,"Two wins on the field, another off the field @ Airport High School
",8
34393,"Based on my timeline....looks like Goldberg is up next to bat.
",17
34395,"Good morning @user x theperfectexchange x @user featuring @user …
",1
34398,"We just got on our yummy Christmas cookies! They make for great stocking stuffers @ Classic…
",5
34399,"Good ol Billy Bob's #everythingisbiggerinTexas @ Billy Bob's Texas
",11
34400,"My daughter's wedding is over; success! #loveisgrand I was a #matronofhonor in my daughter's…
",18
34401,"Tonight! @user is back! Last Friday Im @user for the summer. Come wrap it up…
",13
34402,"Wish I was back enjoying this lovely city @ Toronto, Ontario
",13
34404,"@ New Orleans, Louisiana
",19
34407,"My ️ got off the bus a little earlier today. We were talking about homework &amp; she said she…
",12
34408,"Just trying to live life to the fullest @ MPX Racing Motocross
",19
34409,"It’s beginning to look a lot like Christmas around here . #life #portraitmode #selfie…
",13
34411,"...also I haven’t been to the Golden Arches in awhile #WTFAmI (@ McDonald's in Gallup, NM)
",0
34414,"@user you will be
",19
34416,"Flashback for Saturday to this selfie from several years ago #fbs #flashback #throwback…
",1
34418,"Enjoy this pic I never posted @ Raceland, Louisiana
",10
34420,"Seeing my ocks (@ Slope Natural Foods in Brooklyn, NY)
",18
34422,"Fun times spent with two of my best friends I am so thankful for the time spent with these two…
",14
34427,"Nuff said. #noworries #behappy Maybe tag someone who makes you happy @ Eco Chic
",8
34428,".... Because what I do In #Vegas won't be staying in Vegas, so come see what I get up to…
",4
34430,"""I'm so official, all I need is a whistle!"" I'm so proud to serve as an sbdcfamu Contract…
",19
34431,"@user @user Looks like you’re not caught up yet
",4
34432,"This guy #softball #champions #garland @ Carter Softball Complex
",4
34434,"last class color day ever with my best babes @user jboisvert84 @ West Deptford…
",14
34435,"It's time to plan your next adventure. Ready or not. .....#wanderlust #roadtrip…
",13
34437,"2 days left for our flash sale! 20% off red, white, or blue items using code MERICA at…
",11
34439,"Happy Wednesday We have really cute sprinkles. Come on in #holidays #calicocakeshop #buenapark…
",5
34443,"@ Timshel Cafe
",5
34446,"Yes...yes I did!!! @ Planet Fitness - Fort Oglethorpe, GA
",0
34448,"Triple date night by: Kristin our amazingly awesome waitress!…
",1
34449,"""Fish"" and chips with tartar sauce and kale salad #vegan #veganfood #veganfoodshare…
",17
34453,"Absolutely gorgeous and beautiful Sunny day on the beachnice…
",12
34454,"# @ The Trap
",19
34455,"Last night was Yellow Team took the lead from Blue but everyone still has a…
",19
34458,"Fun time up in Maine @ Wells Beach, Maine
",17
34459,"My Life Was Destined @ Clearwater, Florida
",19
34461,"Ahead Of My Time | 4tenphotography ••••••••••#ootd #wdywt #hypedstreets…
",1
34466,"Happy new year! Feliz 2018 #love #triplets #happynewyear #anonovo #2018 #trigemeos #family…
",14
34467,"Keep it and keep your clients crisp #wahlpro #wahlpro #smashlifeworldwide #barbershop…
",19
34468,"In these Oakland street. And look what I find it's about that time again. @ Oakland Marriott…
",0
34469,"SUMMER SWAG GIVEAWAY ️ It’s summer time! We have FILLED a gorgeous bag with some amazing swag!…
",12
34470,"Christmas Tree hunting with these two. @ Country Cove Christmas…
",5
34473,"Another promising weekend ahead ️Try this Wolf Moon Watermelon Mint Martini from @user
",12
34474,"UNforgettable 4th @ Lake Orion, Michigan
",11
34475,"Everyday for the past two months I’ve felt this happy. #closingday #lastshow #onelasttime…
",10
34477,"It's been a crazy day in Gatlinburg #calhouns #gatlinburg #family #birthcontrol @ Great Smoky…
",16
34480,"GOOD MORNING BEAUTIFUL PEOPLE! #riseandgrindfolks @ Walmart Battle…
",17
34481,"Good morning world #miamibeach #riseandshine @ Miami Beach, Florida
",12
34483,"Subway tile is the most popular material nowadays..Give it a try! #Kitchen #KitchenRemodel…
",4
34484,"No filters needed, this place is really just that incredible ::: : canoncanada SL1 with…
",6
34485,"Sometimes the best trails are creeks.•• : lacey_____jo•#arizonahiking #explorearizona…
",1
34486,"I'm still not done... #RespectTheShooter By: @user @ SXSW
",6
34489,"Happy Sunday friends @ Growlers to Go-Go
",16
34491,"#love #hubbabubba #sunandfun ️ @ Wellstein Homestead
",12
34495,"Packing up and leaving the office! On vacation until December 28th! Merry Christmas ! @user
",5
34496,"Happy Halloween titis #usa #halloween #trickortreat #hollow #calabaza #pumkin #america…
",11
34500,"Loved having my cousin (and his daddies) out here @ Hollywood Sign
",18
34501,"@user @user LOVE the crooner's voice! Great choice @user
",16
34502,"Getting lost in the west coast way @ Ocean Beach, San Francisco
",13
34507,"NYC memories Thank you for my families!!Thank you for NYC teachers!!Thank you for my… Yorkhttps://www.instagram.com/p/BXu7Y1jgWXm/
",1
34508,"Smiles and hellos met us at the door (@ Nick's in Virginia Beach, VA)
",17
34509,"Thanks for the roller! : @user @ Skyline Drive - Shenandoah National Park
",1
34512,"Happy 4th July from Toluca Lake! @ Toluca Lake, California
",11
34515,"Happy to have ya @ Westfield, Indiana
",13
34523,"moskomoto showing some of their products at the 2016 @user East // : @user •…
",1
34524,"Victims of our own success We tapped out way too early! @ North Warehouse Portland
",4
34526,"believe it or not, this photo was actually not posed ️ @ Lake Providence, Louisiana
",12
34528,"Tom + Jimmy from @user hanging backstage at #coachella2016 : #marohagopian @ Empire Polo
",6
34530,"My debut album will be called More Light _Complexion: esteelauder #doublewear stay in place…
",13
34537,"When you don't have the 7 but your homegirl does : @user #levels #portrait #31 @ South of…
",1
34539,"I did a remix to Solange intro tack ""Rise"" (Link N Bio). : @user @ Rose Bowl Stadium
",1
34540,"Doesn't matter the color of my hair, I always do it better @ Crown…
",4
34542,"regram @user tastes better with bacon…even a Whopper Just a few more days of…
",10
34544,"When is my turn to serve in the parking the sun is mad hot. But we ready. by @user @user
",6
34547,"Departure from everything ordinary. disneydaren.#riversoflight #disneyparks #disney…
",6
34551,"S/o to my guy survival815 , congrats on a year of winning my nigga , keep it up @ New…
",19
34553,"Who's excited for Neil Diamond tonight? This girl! Thank J1 for the snap. #neildiamond…
",1
34554,"Flexin' in a bikini on national television- Things I never would have imagined for 500, Alex -- Did…
",4
34555,"Selfie from last night #ilovemyschool @ Douglas J Aveda Institute…
",13
34556,"Stuntin' with my b*tch, that's all. @ Lavish Crooks Hair Studio
",8
34558,"My Alice in Wonderland....with a Lady Gaga twist @user @ Danville…
",4
34559,"Back to my normal teaching schedule this week. Mercury is in retrograde and we’re in the middle…
",13
34562,"#foodforthought @ Charlotte, North Carolina
",19
34563,"Alright fam Lil inside info about ur boy if y'all don't already know customgrow420 was and IS…
",19
34566,"Besides the extra pay, this is what makes working holidays bearable...no traffic.
",4
34576,"O sea! Como no! (@ The @user Factory in Winter Park, FL w/ @user
",10
34578,""" Fashiiion Sense "" :juhrel That bag is full of ulueclothing btw @ Bedstuy Brooklyn
",1
34581,"Borrowed from @user You know who you are @ Studio City,…
",4
34590,"Super cool gap filler I got today. No more weird gap! @ American Monarch Tattoo
",10
34591,"Sometimes we don’t know what to say. Words can completely fail us. Sometimes we put our…
",14
34592,"awesome weekend in IC, can't wait to be here permanently next year #hawkeye @ University of Iowa
",0
34595,"It's my new mixtape cover called ""heat between the cheeks"" @ Portland, Maine
",8
34596,"@user got the sauce like Ross BUT this where I got it from #SauceGod #GucciMane #LaFleur…
",16
34598,"HERO PARTNER WOD JACK 20min Amrap:10 Push Presses @ 115/8510 KB American Swings @ 53/3510…
",11
34600,"Happy mother's day, mommy. Love you, always in my heart #happymothersday #mothersday #love…
",14
34603,"Me and Snapdogg #Fridaynightcypher dude hella cool told me to keep it going @user @user
",19
34604,"Oz squad for hales birthday @ SUNY Oswego
",16
34605,"Kickback tho @ Snellville, Georgia
",16
34608,"@user THANK YOU for your incredible mentorship, badass classes, and nonstop laughs Los…
",14
